"Pre-Prod No.,Date,Weeks Taken (or parts thereof),Age Category,Project Age (Open and Closed),Open or closed,Completion date,Client,Project Description,Category,Raw Code,Works Order,Product Code,Sales Rep,Repeat Job,Machine,Material,Artwork required,Artwork Received,Size of Eyemark,Date Sent on Proof,Proof,Proof Approved (Conventional),Proof Approved (Digital),Digital trial sent,Sent on Trial,Trial approved,Revised Artwork After Trialling,""Product Material Colour (tube, jar etc.)"",Diameter,Length,Cap_Lid Colour,Cap_Lid Diameter,Cap_Lid Material,Cap_Lid Style,Tube Shoulder colour,Orifice,Other Cap_Lid Info,Comments,Dust Controlled Area,Extrusion requested,Extrusion received,Injection trial requested,Injection trial received,Blowmould trial requested,Blowmould trial received,Masterbatch requested,Masterbatch received,Month,Month Name,New Mould_ Client or Product,Unit Order No,Order Qty x1000,Ordered Plates,Plates Arrived,Status,Year,comments,Unit Order No_dig,Qty_Including Waste,Artwork Order,Due for SAESA,Order,Digital Trial,Trial approved_dig,Revised Artwork After Trialling_dig,Foil,Cap_Lid Style_dig,Digital Trial No,T1_Date,Retrial T2,Retrial T3,Retrial T4,Retrial T5,Trial Comments"
8503,2011-07-01,-5817.857142857143,,5421,Open,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,July,,,,,,No order,2011.0,,,,,,,,,,,,,,,,,,
21099,2026-03-25,,< 6 Weeks,40,Open,,Mosaic,Intrigue Hand and Nail Cream 75ml,Tube and Cap,,,C40TBMOS006F,Rob,,HK,COEX,,,,,,,,,,,,Maroon 7645,40.0,105.0,Gold,38,PP,F/T B/O,Natural,10.0,Fugi Sleeve,,,,,,,,,,,,,New,217430/0,5.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21100,2026-03-25,,< 6 Weeks,40,Open,,Canway,33 F/T B/O Cap Gold,Cap,,,,Wayne,,,,,,,,,,,,,,,,,,Gold,,PP,,,,,,,,,,,,,,,,,New,,,,,No order,,,,,,,,,,,,,,,,,,,
21101,2026-03-25,,< 6 Weeks,40,Open,,Canway,33 F/T B/O Cap Lilac,Cap,,,,Wayne,,,,,,,,,,,,,,,,,,Lilac,,PP,,,,,,,,,,,,,,,,,New,,,,,No order,,,,,,,,,,,,,,,,,,,
21102,2026-03-25,,< 6 Weeks,40,Open,,Environ Skin Care,Environ RAD Active Antioxidant Sun Cream SPF 20 25ml,Digital Laminate,,,C25LTENV066F,Wayne,,HK,ABL White,,,,,,,,,,,,White,25.0,96.0,White,24,PP,A,White,2.0,Foil Seal,,,,,,,,,,,,,New,216549/0,7.2,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21103,2026-03-25,,< 6 Weeks,40,Open,,Environ Skin Care,Environ Focus Care Clarity Sebu- Wash Gel Cleanser 200ml,Digital Laminate,,,C50TBENV065F,Wayne,,HK,COEX,,,,,,,,,,,,White,50.0,160.0,White,48,PP,F/T B/O,White,10.0,Fugi Sleeve,,,,,,,,,,,,,New,216550/0,18.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21104,2026-03-25,,< 6 Weeks,40,Open,,Peppina,Prosana Hair Growth Shampoo 100ml,Tube and Cap,,,,Karen,,HK,LDPE,,,,,,,,,,,,White,40.0,120.0,Green BMGRN201,38,PP,F/T B/O,White,10.0,Fugi Sleeve,,,,,,,,,,,,,New,,,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21105,2026-03-25,,< 6 Weeks,40,Open,,Peppina,Prosana Hair Growth Conditioner 100ml,Tube and Cap,,,,Karen,,HK,LDPE,,,,,,,,,,,,White,40.0,120.0,Green BMGRN201,38,PP,F/T B/O,White,10.0,Fugi Sleeve,,,,,,,,,,,,,New,,,,,No order (a/w),,,,,,,,,,,,,,,,,,,
21106,2026-03-26,3.0,,39,Closed,2026-04-15,Yenn Herbal Health,Yenn Magnesium Herbal Pain Relief Cream 60ml,Digital Laminate,,,C35LTAFP004F,Rob,,DIGITAL ,PBL,,,,,,,,,,,,White,35.0,110.0,White,33 with 2mm,PP,F/T B/O,White,10.0,Fugi Sleeve,,,,,,,,,,,,,New,216570/0,2.5,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21107,2026-03-26,,< 6 Weeks,39,Open,,Afri CLC (Pty) Ltd,250PJ Lid Green,Lid,,,CLIDSAFI000F,Rob,,INJECTION,,,,,,,,,,,,,,,,Green,,PP,,,,,,,,,,,,,,,,,New,216633/0,20.0,,,Order,,,,,,,,,,,,,,,,,,,
21108,2026-03-26,,< 6 Weeks,39,Open,,Afri CLC (Pty) Ltd,250PJ Lid Pink,Lid,,,CLIDSAFI001F,Rob,,INJECTION,,,,,,,,,,,,,,,,Pink,,PP,,,,,,,,,,,,,,,,,New,216636/0,20.0,,,Order,,,,,,,,,,,,,,,,,,,
21109,2026-03-26,,< 6 Weeks,39,Open,,Afri CLC (Pty) Ltd,250PJ Lid Red,Lid,,,CLIDSAFI002F,Rob,,INJECTION,,,,,,,,,,,,,,,,Red,,PP,,,,,,,,,,,,,,,,,New,216637/0,20.0,,,Order,,,,,,,,,,,,,,,,,,,
21110,2026-03-26,3.0,,39,Closed,2026-04-10,Afri CLC (Pty) Ltd,250PJ Lid Orange,Lid,,,CLIDSAFI003F,Rob,,INJECTION,,,,,,,,,,,,,,,,Orange,,PP,,,,,,,,,,,,,,,,,New,216631/0,20.0,,,Order,,,,,,,,,,,,,,,,,,,
21111,2026-03-27,,< 6 Weeks,38,Open,,Activ 02,Brighten Radiance & Even Tone Face Cream 75ml,Digital Laminate,,,,Rob,,DIGITAL ,PBL,,,,,,,,,,,,White,35.0,120.0,White,33,PP,F/T B/O,White,10.0,Fugi Sleeve,,,,,,,,,,,,,New,,,,,No order (a/w),,,,,,,,,,,,,,,,,,,
21112,2026-03-27,,< 6 Weeks,38,Open,,Environ Skin Care,Toner White 200ml  29g,PET,,,C0200STD126F,Wayne,,,PET,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,New,216577/0,10.0,,,Order,,,,,,,,,,,,,,,,,,,
21113,2026-03-27,,< 6 Weeks,38,Open,,Olgani,Junior Toothpaste 75ml,Digital Laminate,,,C35LTOLG034F,Rob,,DIGITAL ,ABL White,,,,,,,,,,,,White,35.0,140.0,White,33,PP,F/T B/O,White,10.0,Fugi Sleeve,,,,,,,,,,,,,New,216629/4,2.5,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21114,2026-03-27,,< 6 Weeks,38,Open,,Mosaic,Mousson Cap - Blue,Cap,,,,Rob,,INJECTION,,,,,,,,,,,,,,,,Blue 661c,,PP,,,,,,,,,,,,,,,,,New,,,,,No order,,,,,,,,,,,,,,,,,,,
21115,2026-03-30,,< 6 Weeks,35,Open,,Amka Products,Big Ball R/O Cap Domed Transparent Black ( for new Status),Cap,,,,Hector,,INJECTION,,,,,,,,,,,,,,,,Tnt Black,,PP,,,,,,,,,,,,,,,,,Exist,,,,,No order,,,,,,,,,,,,,,,,,,,
21116,2026-03-30,,< 6 Weeks,35,Open,,Global Grinders,Grinder Inner Gear 38A,Other,,,,Rob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exist,,,,,No order,,,,,,,,,,,,,,,,,,,
21117,2026-03-30,,< 6 Weeks,35,Open,,Zalu,Zalu Daily Defence SPF30+ Moisturising Sun Screen 50ml,Tube and Cap,,,C40TBZAL000F,Senate,,DUBUIT,COEX,,,,,,,,,,,,Brown 4725c,40.0,95.0,Black,38,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,216857/0,5.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21118,2026-03-31,,< 6 Weeks,34,Open,,Revlon SA,Revlon Flex Strong Control 150ml,Tube and Cap,,,,Senate,,HK,COEX,,,,,,,,,,,,White,50.0,130.0,Natural,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,,,,,No order (a/w),,,,,,,,,,,,,,,,,,,
21119,2026-03-31,,< 6 Weeks,34,Open,,Revlon SA,Revlon Flex Firm Control 150ml,Tube and Cap,,,,Senate,,HK,COEX,,,,,,,,,,,,White,50.0,130.0,Natural,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,,,,,No order (a/w),,,,,,,,,,,,,,,,,,,
21120,2026-03-31,,< 6 Weeks,34,Open,,Revlon SA,Revlon Flex Gentle Control 150ml,Tube and Cap,,,,Senate,,HK,COEX,,,,,,,,,,,,White,50.0,130.0,Natural,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,,,,,No order (a/w),,,,,,,,,,,,,,,,,,,
21121,2026-04-01,,< 6 Weeks,33,Open,,Lycoderm,Peridot SPF50 Sunscreen 100ml,Digital Laminate,,,C40LTPER000F,Rob,,DIGITAL ,PBL,,,,,,,,,,,,White,40.0,120.0,White,38,PP,F/T B/O,White,10.0,Fugi Sleeve,,,,,,,,,,,,,New,216819/0,2.5,,,No order (a/w),,,,,,,,,,,,,,,,,,,
21122,2026-04-01,,< 6 Weeks,33,Open,,Creighton Prod.,Clicks Sun Protects Kids SPF50 200ml,Tube and Cap,,,C50TBCRE016F,Wayne,,DUBUIT,COEX,,,,,,,,,,,,White,50.0,150.0,Prl Orange,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,216717/3,5.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21123,2026-04-01,,< 6 Weeks,33,Open,,Creighton Prod.,Clicks Sun Protects Anti- Aging SPF50 Hand and Body lotion 250ml,Tube and Cap,,,C50TBCRE017F,Wayne,,DUBUIT,COEX,,,,,,,,,,,,Bronze,50.0,180.0,Bronze,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,216720/0,5.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21124,2026-04-01,,< 6 Weeks,33,Open,,Coslabs,Sorbet  BB Cream 50ml,Tube and Cap,,,C35TBCOS000F,Rob,,DUBUIT,COEX,,,,,,,,,,,,Pink 693c,35.0,85.0,Pink 693c,33,PP,F/T B/O,Natural,10.0,Fugi Sleeve,,,,,,,,,,,,,New,217160/0,20.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21125,2026-04-07,,< 6 Weeks,27,Open,,Global Grinders,GA 38 5 Part grinder Assembly,Other,,,CGRINGGR024F,Rob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exist,216786/1,100.0,,,Order,,,,,,,,,,,,,,,,,,,
21126,2026-04-08,,< 6 Weeks,26,Open,,Re Creation Health,Zyna Me T 50g,Digital Laminate,,,C35LTREC005F,Rob,,DIGITAL ,PBL,,,,,,,,,,,,White,35.0,110.0,White,33,PP,F/T B/O,White,10.0,Fugi Sleeve,,,,,,,,,,,,,New,217530/0,2.5,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21127,2026-04-08,,< 6 Weeks,26,Open,,Comed Health,Calendula Plus 50g,Tube and Cap,,,C30TBCOH000F,Rob,,HK,COEX,,,,,,,,,,,,White,30.0,115.0,White,30,PP,A,White,4.0,Foil Seal,,,,,,,,,,,,,New,217306/3,5.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21128,2026-04-08,,< 6 Weeks,26,Open,,Comed Health,All Heal Plus 50g,Tube and Cap,,,C30TBCOH001F,Rob,,HK,COEX,,,,,,,,,,,,White,30.0,115.0,White,30,PP,A,White,4.0,Foil Seal,,,,,,,,,,,,,New,217331/0,5.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21129,2026-04-10,,< 6 Weeks,24,Open,,Amka Products,EAD Body Wash 400ml ( Old Revlon Honey) (ITB21118),Bottle,,,,Peter,,BLOWMOULD,PP,,,,,,,,,,,,Natural,,,,,,,,,,,,,,,,,,,,,,New,,,,,No order,,,,,,,,,,,,,,,,,,,
21130,2026-04-13,,< 6 Weeks,21,Open,,Better Being,Jigsemur Toothpaist 100ml,Digital Laminate,,,,Rob,,DIGITAL ,PBL,,,,,,,,,,,,White,40.0,120.0,White,15/38,PP,A,White,4.0,Foil Seal,,,,,,,,,,,,,New,,,,,No order (a/w),,,,,,,,,,,,,,,,,,,
21131,2026-04-13,1.0,,21,Closed,2026-04-18,Chemeffects (Pty)LTD,Push Pull Assembly White on White Usave - PAC161,Other,,,CCAPSSTD224F,Peter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,216960/0,33.0,,,Order,,,,,,,,,,,,,,,,,,,
21132,2026-04-14,,< 6 Weeks,20,Open,,Amka Products,Revlon Natural Honey F/T Cap - Orange,Cap,,,,Peter,,INJECTION,,,,,,,,,,,,,,,,Orange,,PP,,,,,,,,,,,,,,,,,New,,,,,No order,,,,,,,,,,,,,,,,,,,
21133,2026-04-14,,< 6 Weeks,20,Open,,Amka Products,Revlon Natural Honey F/T Cap - Black,Cap,,,,Peter,,INJECTION,,,,,,,,,,,,,,,,Black,,PP,,,,,,,,,,,,,,,,,New,,,,,No order,,,,,,,,,,,,,,,,,,,
21134,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH Foot Scrub Sole Therapy 100ml Label  (312904),Label,,,C50TBCAN000F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Lt Blue C-B-1255,50.0,120.0,Lt Blue C-B-1997,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217074/0,6.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21135,2026-04-14,,< 6 Weeks,20,Open,,Canway,SRC HC Orchid 75ml Label   (312912),Label,,,C35TBCAN005F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl Cream Y-10669,35.0,125.0,Prl Cream Y10669,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217045/1,6.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21136,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL Face Mask Rooibos Label   (312921),Label,,,C50TBCAN002F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl White PW1020,50.0,120.0,Orange C-G-11337/c,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217076/0,6.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21137,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC Positively Pink 75ml  Label  (312824),Label,,,C35TBCAN001F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl Pink (Target Sample),35.0,120.0,Prl Pink (target Sample),33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217035/0,6.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21138,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH FW Superfood Gran & Mint 150ml  Label(312931),Label,,,C50TBCAN003F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Natural,50.0,120.0,Silver C-N-1152,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217083/0,6.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21139,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC Ray of Sunshine 75ml  Label  (312932),Label,,,C35TBCAN004F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl White (PW1020),35.0,120.0,Natural,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217036/0,6.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21140,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH FW Superfood Turm + Vitamin C 150ml  Label  (312943),Label,,,C50TBCAN005F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Natural,50.0,125.0,Silver C-N-1152,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217087/0,6.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21141,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC CO Honey 75ml Label  (312821),Label,,,C35TBCAN000F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Gold ( Target Sample),35.0,120.0,Gold ( Target Sample),33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217014/3,8.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21142,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL DC Tee Tree 50ml Label  (312922),Label,,,C40TBCAN000F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl White PW1020,40.0,100.0,Green C-D-13032/c,38,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217048/0,8.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21143,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL Face Mask Aloe 150ml Label  (312929),Label,,,C50TBCAN004F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl White PW1020,50.0,125.0,Green C-D-13034/c,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217084/0,10.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21144,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH BL Glam Goddess 200m Label (312544),Label,,,C50TBCAN001F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Gold PC-B-12268/C,50.0,151.0,Gold PC-B-12268/C,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217090/0,10.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21145,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC Sweet Solutions 75ml  Label (312893),Label,,,C35TBCAN002F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Gold (Target Sample),35.0,120.0,Gold (Target Sample),33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217037/0,10.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21146,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL FW Aloe 150ml   Label(312907),Label,,,C50TBCAN001F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Drk Blue Target Sample,50.0,120.0,Drk Blue Target Sample,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217079/0,10.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21147,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL DC Aloe 50ml (312906),Label,,,C40TBCAN001F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Drk Blue PC-B-12268/c,40.0,105.0,Drk Blue PC-B-12268/c,38,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217047/0,15.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21148,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL HC Vitamin E 75ml   Label (3122899),Label,,,C35TBCAN003F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Cream C-M-1507),35.0,120.0,Cream C-M-1507,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217034/1,15.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21149,2026-04-14,,< 6 Weeks,20,Open,,Canway,SRC HC Rasberry 75ml  Label  (312914),Label,,,C35TBCAN006F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Cream Y-10669,35.0,125.0,Cream Y-10669,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217046/1,15.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21150,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL FW Charcoal & Lemongrass 3 in 1 100ml   Label (312915),Label,,,C40TBCAN002F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Black,40.0,135.0,Black,38,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217057/0,15.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21151,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL Serum White Tea 50ml   Label (312924),Label,,,C30TBCAN000F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl White PW1020,30.0,110.0,Gold PC-Q-1050,30,PP,A,Natural,4.0,,,,,,,,,,,,,,New,217015/2,15.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21152,2026-04-14,,< 6 Weeks,20,Open,,Canway,DS Foot Cream CH Repair 125ml   Label (312941),Label,,,C50TBCAN007F,Wayne,,LABEL,LDPE,,,,,,,,,,,,White,50.0,120.0,Blue C-B-1249,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217150/0,15.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21153,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH Glam Goddess 75ml   Label (312543),Label,,,C35TBCAN010F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Gold Y-9413,35.0,120.0,Gold Y-9413,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217137/1,16.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21154,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC Soft Touch 75ml   Label (312894),Label,,,C35TBCAN012F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Pink PC-K-1711,35.0,125.0,Pink PC-K-1711,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217142/0,16.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21155,2026-04-14,,< 6 Weeks,20,Open,,Canway,DS Foot Cream 24hr 100ml   Label (312986),Label,,,C40TBCAN004F,Wayne,,LABEL,LDPE,,,,,,,,,,,,White,40.0,120.0,Blue C-M-1525/C,38,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217148/0,16.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21156,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC One In Melon 75ml   Label (312911),Label,,,C35TBCAN007F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl White PW1020,35.0,120.0,Natural,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217132/0,18.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21157,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC Lavender 100ml    Label (312892),Label,,,C35TBCAN013F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Lilac C-J-1080,35.0,125.0,Lilac Y-8016,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217139/0,20.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21158,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC Q10 75ml    Label (312909),Label,,,C35TBCAN014F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl White PW1020,35.0,125.0,Gold PC-Q-1050,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217141/0,20.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21159,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL FW Charcoal & Kaolin 2 in 1 150ml   Label (312918),Label,,,C50TBCAN010F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Natual,50.0,125.0,Black,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217156/4,24.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21160,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL FW Rooibos 3 in 1 150ml   Label (312923),Label,,,C50TBCAN008F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Natural,50.0,120.0,Orange c-G-11337/C,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217152/0,30.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21161,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC Bye Bye Stress 75ml   Label (312895),Label,,,C35TBCAN015F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Lt Pink 23966/F,35.0,125.0,Lt Pink C-J-1123,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217143/0,24.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21162,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL FW Even Tone 150ml   Label (312925),Label,,,C50TBCAN011F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl White (Target Sample),50.0,125.0,Yellow C-H-12451/C&T,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217154/0,30.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21163,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC CO POM 75ml   Label (312820),Label,,,C35TBCAN016F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Prl Pink (Target Sample),35.0,125.0,Prl Pink (target Sample),33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217145/0,30.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21164,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL Face Mask Even Tone 150ml  Label  (312917),Label,,,C50TBCAN009F,Wayne,,LABEL,LDPE,,,,,,,,,,,,NAtural,50.0,125.0,Yellow C-H-12451/C&T,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217153/1,36.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21165,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC Berry 75ml   Label (312908),Label,,,C35TBCAN009F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Lilac 23966/F,35.0,120.0,Lilac C-J-1123,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217127/0,36.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21166,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL DC Charcoal & Lemongrass 50ml   Label (312935),Label,,,C40TBCAN003F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Black,40.0,105.0,Black,38,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217146/2,5.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21167,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH Set the Tone 150ml   Label (312940),Label,,,C50TBCAN012F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Gold PC-K-1784/T,50.0,125.0,Gold  PC-K-1768/C,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217151/0,5.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21168,2026-04-14,,< 6 Weeks,20,Open,,Canway,CPL HC Marula Oil & Vitamin C 75ml  Label  (312985),Label,,,C35TBCAN008F,Wayne,,LABEL,LDPE,,,,,,,,,,,,White,35.0,120.0,Yellow C-H-12596/C,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217128/0,5.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21169,2026-04-14,,< 6 Weeks,20,Open,,Canway,OSH HC Ext moisture 75ml   Label (312896),Label,,,C35TBCAN011F,Wayne,,LABEL,LDPE,,,,,,,,,,,,Cream Y-10669,35.0,125.0,Cream Y-10669,33,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217140/0,24.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21170,2026-04-21,,< 6 Weeks,13,Open,,Lee-Chem,Blue Steel Anti- Chafe Cream 100ml,Tube and Cap,,,C40TBLEE321F,Wayne,,HK,COEX,,,,,,,,,,,,White,40.0,120.0,Blue,38,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217320/0,10.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
21171,2026-04-21,,< 6 Weeks,13,Open,,Lee-Chem,Clicks Face Wash Even Tone 100ml,Tube and Cap,,,C50TBLEE005F,Wayne,,DUBUIT,COEX,,,,,,,,,,,,Blue,50.0,115.0,Silver,48,PP,F/T B/O,Natural,10.0,,,,,,,,,,,,,,New,217333/0,5.0,,,Order (a/w),,,,,,,,,,,,,,,,,,,
